Order Date,Ship Date,Ship Mode,Segment,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales
2017-09-20,2017-09-25,Standard Class,Corporate,Greensboro,North Carolina,27405.0,South,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",98.392
2018-03-25,2018-03-31,Standard Class,Consumer,New York City,New York,10024.0,East,Office Supplies,Art,Newell 311,11.05
2016-12-06,2016-12-11,Standard Class,Consumer,San Francisco,California,94109.0,West,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78
2018-08-31,2018-09-05,Standard Class,Consumer,Monroe,Louisiana,71203.0,South,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9
2016-10-05,2016-10-07,First Class,Consumer,Cincinnati,Ohio,45231.0,East,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04
2018-08-18,2018-08-22,Standard Class,Corporate,Seattle,Washington,98105.0,West,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9
2018-08-18,2018-08-22,Standard Class,Corporate,Seattle,Washington,98105.0,West,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,1496.16
2017-02-02,2017-02-07,Standard Class,Consumer,New York City,New York,10011.0,East,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",117.96
2017-08-23,2017-08-27,Standard Class,Corporate,New York City,New York,10035.0,East,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",21.3
2017-08-23,2017-08-27,Standard Class,Corporate,New York City,New York,10035.0,East,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",1040.8
2017-08-23,2017-08-27,Standard Class,Corporate,New York City,New York,10035.0,East,Office Supplies,Art,Newell 331,29.34
2018-06-30,2018-07-04,Standard Class,Corporate,Memphis,Tennessee,38109.0,South,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52
2016-09-18,2016-09-21,First Class,Consumer,San Diego,California,92105.0,West,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",443.92
2017-09-25,2017-09-30,Standard Class,Corporate,La Crosse,Wisconsin,54601.0,Central,Technology,Accessories,Logitech Wireless Headset h800,499.95
2017-09-25,2017-09-30,Standard Class,Corporate,La Crosse,Wisconsin,54601.0,Central,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,3.04
2017-09-25,2017-09-30,Standard Class,Corporate,La Crosse,Wisconsin,54601.0,Central,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",201.96
2017-09-25,2017-09-30,Standard Class,Corporate,La Crosse,Wisconsin,54601.0,Central,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,68.64
2017-10-24,2017-10-28,Second Class,Corporate,Los Angeles,California,90032.0,West,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0
2017-10-24,2017-10-28,Second Class,Corporate,Los Angeles,California,90032.0,West,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),359.98
2015-09-29,2015-10-01,Second Class,Home Office,Seattle,Washington,98115.0,West,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16
2015-09-29,2015-10-01,Second Class,Home Office,Seattle,Washington,98115.0,West,Furniture,Tables,"Bevis Oval Conference Table, Walnut",2348.82
2018-06-26,2018-07-01,Standard Class,Corporate,Miami,Florida,33180.0,South,Office Supplies,Labels,Avery 512,13.872
2018-06-26,2018-07-01,Standard Class,Corporate,Miami,Florida,33180.0,South,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,273.552
2017-08-21,2017-08-23,Second Class,Home Office,Philadelphia,Pennsylvania,19143.0,East,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",815.292
2015-02-11,2015-02-15,Standard Class,Consumer,Chesapeake,Virginia,23320.0,South,Technology,Accessories,Enermax Aurora Lite Keyboard,234.45
2015-02-11,2015-02-15,Standard Class,Consumer,Chesapeake,Virginia,23320.0,South,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1256.22
2015-02-11,2015-02-15,Standard Class,Consumer,Chesapeake,Virginia,23320.0,South,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46
2017-09-23,2017-09-28,Second Class,Home Office,New York City,New York,10009.0,East,Office Supplies,Binders,3-ring staple pack,10.528
2016-12-05,2016-12-06,First Class,Home Office,Ann Arbor,Michigan,48104.0,Central,Office Supplies,Binders,Surelock Post Binders,152.8
2018-09-03,2018-09-08,Standard Class,Home Office,La Mesa,California,91941.0,West,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",82.56
2018-09-03,2018-09-08,Standard Class,Home Office,La Mesa,California,91941.0,West,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97
2018-03-26,2018-04-02,Standard Class,Corporate,Dearborn,Michigan,48126.0,Central,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",60.84
2015-12-21,2015-12-27,Standard Class,Consumer,San Diego,California,92024.0,West,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76
2015-12-21,2015-12-27,Standard Class,Consumer,San Diego,California,92024.0,West,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16
2015-09-23,2015-09-28,Standard Class,Home Office,Lakewood,Ohio,44107.0,East,Office Supplies,Paper,EcoTones Memo Sheets,28.8
2018-04-02,2018-04-05,First Class,Home Office,Meriden,Connecticut,6450.0,East,Office Supplies,Art,Newell 318,11.12
2017-04-01,2017-04-05,Second Class,Home Office,Columbus,Georgia,31907.0,South,Furniture,Furnishings,Regeneration Desk Collection,7.04
2016-05-15,2016-05-20,Second Class,Corporate,Roswell,Georgia,30076.0,South,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,17.94
2018-03-23,2018-03-26,First Class,Home Office,Seattle,Washington,98105.0,West,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",34.76
2018-04-14,2018-04-19,Standard Class,Corporate,Morristown,New Jersey,7960.0,East,Furniture,Furnishings,Tensor Computer Mounted Lamp,74.45
2016-01-04,2016-01-09,Standard Class,Corporate,Alexandria,Virginia,22304.0,South,Furniture,Furnishings,DAX Wood Document Frame,192.22
2018-11-02,2018-11-07,Standard Class,Consumer,Salt Lake City,Utah,84106.0,West,Office Supplies,Paper,Xerox 220,19.44
2018-07-17,2018-07-19,Second Class,Corporate,Apple Valley,California,92307.0,West,Office Supplies,Paper,Xerox 221,32.4
2018-07-17,2018-07-19,Second Class,Corporate,Apple Valley,California,92307.0,West,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",57.9
2018-07-17,2018-07-19,Second Class,Corporate,Apple Valley,California,92307.0,West,Office Supplies,Storage,Sterilite Show Offs Storage Containers,10.56
2018-07-17,2018-07-19,Second Class,Corporate,Apple Valley,California,92307.0,West,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.165
2018-10-06,2018-10-11,Standard Class,Corporate,New York City,New York,10009.0,East,Office Supplies,Paper,Xerox 1893,40.99
2015-11-04,2015-11-11,Standard Class,Corporate,Long Beach,California,90805.0,West,Office Supplies,Art,Newell 343,2.94
2017-12-18,2017-12-21,First Class,Home Office,Salem,Oregon,97301.0,West,Office Supplies,Binders,Vinyl Sectional Post Binders,45.24
2017-12-18,2017-12-21,First Class,Home Office,Salem,Oregon,97301.0,West,Office Supplies,Art,Newell 312,18.688
2017-12-18,2017-12-21,First Class,Home Office,Salem,Oregon,97301.0,West,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",11.648
2017-12-18,2017-12-21,First Class,Home Office,Salem,Oregon,97301.0,West,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,112.776
2017-12-18,2017-12-21,First Class,Home Office,Salem,Oregon,97301.0,West,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",377.45
2017-12-18,2017-12-21,First Class,Home Office,Salem,Oregon,97301.0,West,Office Supplies,Labels,Avery White Multi-Purpose Labels,15.936
2017-12-18,2017-12-21,First Class,Home Office,Salem,Oregon,97301.0,West,Technology,Phones,Macally Suction Cup Mount,28.68
2017-09-24,2017-10-01,Standard Class,Home Office,Aurora,Colorado,80013.0,West,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,21.44
2017-09-24,2017-10-01,Standard Class,Home Office,Aurora,Colorado,80013.0,West,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,511.056
2017-07-21,2017-07-21,Same Day,Corporate,Newark,Ohio,43055.0,East,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,18.656
2017-07-21,2017-07-21,Same Day,Corporate,Newark,Ohio,43055.0,East,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088
2017-07-21,2017-07-21,Same Day,Corporate,Newark,Ohio,43055.0,East,Office Supplies,Storage,Safco Steel Mobile File Cart,66.688
2017-07-21,2017-07-21,Same Day,Corporate,Newark,Ohio,43055.0,East,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",99.488
2017-06-11,2017-06-15,Standard Class,Consumer,Seattle,Washington,98103.0,West,Office Supplies,Labels,Avery 486,14.62
2017-06-11,2017-06-15,Standard Class,Consumer,Seattle,Washington,98103.0,West,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,53.984
2017-06-11,2017-06-15,Standard Class,Consumer,Seattle,Washington,98103.0,West,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97
2016-06-09,2016-06-11,Second Class,Consumer,Pocatello,Idaho,83201.0,West,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,355.36
2016-06-09,2016-06-11,Second Class,Consumer,Pocatello,Idaho,83201.0,West,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,140.376
2018-10-27,2018-11-03,Standard Class,Corporate,Dallas,Texas,75081.0,Central,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84
2018-10-27,2018-11-03,Standard Class,Corporate,Dallas,Texas,75081.0,Central,Office Supplies,Paper,Xerox 1972,8.448
2017-01-22,2017-01-27,Standard Class,Consumer,Seattle,Washington,98105.0,West,Office Supplies,Paper,Xerox 218,12.96
2015-05-28,2015-06-02,Standard Class,Corporate,Seattle,Washington,98115.0,West,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,57.408
2015-05-28,2015-06-02,Standard Class,Corporate,Seattle,Washington,98115.0,West,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,27.6
2015-12-29,2016-01-05,Standard Class,Consumer,Chicago,Illinois,60610.0,Central,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,38.976
2017-07-28,2017-08-03,Standard Class,Home Office,Holland,Michigan,49423.0,Central,Office Supplies,Fasteners,Staples,20.44
2017-07-28,2017-08-03,Standard Class,Home Office,Holland,Michigan,49423.0,Central,Office Supplies,Paper,Xerox 1889,109.92
2017-09-24,2017-09-30,Standard Class,Consumer,Broken Arrow,Oklahoma,74012.0,Central,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,6.38
2017-09-24,2017-09-30,Standard Class,Consumer,Broken Arrow,Oklahoma,74012.0,Central,Office Supplies,Paper,Xerox 232,6.48
2015-04-02,2015-04-08,Standard Class,Consumer,Athens,Georgia,30605.0,South,Office Supplies,Paper,Xerox 1990,15.84
2015-04-02,2015-04-08,Standard Class,Consumer,Athens,Georgia,30605.0,South,Technology,Phones,Motorola Droid Maxx,1049.93
2015-04-02,2015-04-08,Standard Class,Consumer,Athens,Georgia,30605.0,South,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9
2016-11-05,2016-11-05,Same Day,Consumer,Seattle,Washington,98105.0,West,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",98.352
2015-07-28,2015-07-28,Same Day,Consumer,Apopka,Florida,32712.0,South,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",14.32
2015-07-28,2015-07-28,Same Day,Consumer,Apopka,Florida,32712.0,South,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",129.888
2015-07-28,2015-07-28,Same Day,Consumer,Apopka,Florida,32712.0,South,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",48.944
2016-12-26,2016-12-31,Standard Class,Home Office,Houston,Texas,77070.0,Central,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",275.058
2016-12-10,2016-12-16,Standard Class,Corporate,Baltimore,Maryland,21215.0,East,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,27.36
2016-12-10,2016-12-16,Standard Class,Corporate,Baltimore,Maryland,21215.0,East,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75
2016-12-10,2016-12-16,Standard Class,Corporate,Baltimore,Maryland,21215.0,East,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,134.99
2016-12-10,2016-12-16,Standard Class,Corporate,Baltimore,Maryland,21215.0,East,Office Supplies,Paper,Astroparche Fine Business Paper,26.4
2016-12-10,2016-12-16,Standard Class,Corporate,Baltimore,Maryland,21215.0,East,Furniture,Chairs,Global Ergonomic Managers Chair,542.94
2017-05-05,2017-05-07,Second Class,Consumer,San Francisco,California,94109.0,West,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088
2018-10-14,2018-10-18,Standard Class,Home Office,Chicago,Illinois,60623.0,Central,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",27.396
2018-10-14,2018-10-18,Standard Class,Home Office,Chicago,Illinois,60623.0,Central,Office Supplies,Binders,Catalog Binders with Expanding Posts,13.456
2017-11-05,2017-11-05,Same Day,Consumer,Laredo,Texas,78041.0,Central,Office Supplies,Labels,Avery 490,11.84
2018-11-03,2018-11-08,Standard Class,Consumer,San Francisco,California,94109.0,West,Office Supplies,Paper,Xerox 1992,35.88
2017-11-24,2017-11-26,First Class,Home Office,Cleveland,Ohio,44105.0,East,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,40.752
2017-11-24,2017-11-26,First Class,Home Office,Cleveland,Ohio,44105.0,East,Technology,Accessories,V7 USB Numeric Keypad,139.96
2015-12-14,2015-12-21,Standard Class,Consumer,Marion,Ohio,43302.0,East,Office Supplies,Art,Newell 35,2.624
2015-12-14,2015-12-21,Standard Class,Consumer,Marion,Ohio,43302.0,East,Furniture,Tables,Hon Rectangular Conference Tables,136.53
2015-12-14,2015-12-21,Standard Class,Consumer,Marion,Ohio,43302.0,East,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,263.96
2015-11-03,2015-11-08,Standard Class,Consumer,Fairfield,Connecticut,6824.0,East,Office Supplies,Supplies,Acme Kleen Earth Office Shears,11.64
2018-09-22,2018-09-25,Second Class,Corporate,New York City,New York,10009.0,East,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176
2016-05-08,2016-05-15,Standard Class,Consumer,New York City,New York,10024.0,East,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,79.44
2016-05-08,2016-05-15,Standard Class,Consumer,New York City,New York,10024.0,East,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,357.93
2016-05-08,2016-05-15,Standard Class,Consumer,New York City,New York,10024.0,East,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",127.764
2016-05-08,2016-05-15,Standard Class,Consumer,New York City,New York,10024.0,East,Technology,Copiers,Sharp AL-1530CS Digital Copier,2799.944
2016-05-08,2016-05-15,Standard Class,Consumer,New York City,New York,10024.0,East,Office Supplies,Paper,Xerox 204,19.44
2018-07-31,2018-07-31,Same Day,Consumer,Chicago,Illinois,60653.0,Central,Technology,Phones,Motorola L804,36.792
2015-03-01,2015-03-05,Standard Class,Home Office,New York City,New York,10035.0,East,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,5.94
2018-09-25,2018-09-29,Standard Class,Consumer,Richmond,Virginia,23223.0,South,Office Supplies,Storage,Steel Personal Filing/Posting Tote,177.55
2016-10-09,2016-10-12,Second Class,Corporate,Ann Arbor,Michigan,48104.0,Central,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95
2016-10-09,2016-10-12,Second Class,Corporate,Ann Arbor,Michigan,48104.0,Central,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16
2016-10-09,2016-10-12,Second Class,Corporate,Ann Arbor,Michigan,48104.0,Central,Office Supplies,Envelopes,Staple envelope,57.96
2016-10-09,2016-10-12,Second Class,Corporate,Ann Arbor,Michigan,48104.0,Central,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,29.403
2018-03-29,2018-04-02,Second Class,Consumer,Lafayette,Indiana,47905.0,Central,Office Supplies,Storage,Adjustable Personal File Tote,81.4
2016-11-14,2016-11-17,First Class,Corporate,Springfield,Oregon,97477.0,West,Office Supplies,Fasteners,Advantus Push Pins,8.72
2016-11-14,2016-11-17,First Class,Corporate,Springfield,Oregon,97477.0,West,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,91.176
2016-11-14,2016-11-17,First Class,Corporate,Springfield,Oregon,97477.0,West,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,159.968
2017-09-26,2017-09-30,Standard Class,Corporate,San Francisco,California,94109.0,West,Office Supplies,Paper,Xerox 1905,12.96
2015-09-22,2015-09-27,Standard Class,Corporate,Chicago,Illinois,60653.0,Central,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536
2016-09-25,2016-09-27,First Class,Corporate,New York City,New York,10011.0,East,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,899.91
2016-05-04,2016-05-08,Standard Class,Corporate,Houston,Texas,77095.0,Central,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.344
2018-12-08,2018-12-13,Standard Class,Consumer,Madison,Wisconsin,53711.0,Central,Technology,Accessories,Logitech G105 Gaming Keyboard,178.11
2018-12-08,2018-12-13,Standard Class,Consumer,Madison,Wisconsin,53711.0,Central,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75
2018-12-08,2018-12-13,Standard Class,Consumer,Madison,Wisconsin,53711.0,Central,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06
2018-12-08,2018-12-13,Standard Class,Consumer,Madison,Wisconsin,53711.0,Central,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",459.92
2018-12-08,2018-12-13,Standard Class,Consumer,Madison,Wisconsin,53711.0,Central,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",27.52
2018-06-29,2018-07-02,First Class,Corporate,Milford,Connecticut,6460.0,East,Furniture,Bookcases,"Hon Metal Bookcases, Putty",638.82
2018-06-29,2018-07-02,First Class,Corporate,Milford,Connecticut,6460.0,East,Office Supplies,Supplies,Acme Box Cutter Scissors,30.69
2018-06-29,2018-07-02,First Class,Corporate,Milford,Connecticut,6460.0,East,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",25.16
2015-06-29,2015-07-03,Standard Class,Consumer,New York City,New York,10024.0,East,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92
2015-01-20,2015-01-25,Standard Class,Consumer,Los Angeles,California,90049.0,West,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36
2015-01-20,2015-01-25,Standard Class,Consumer,Los Angeles,California,90049.0,West,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3
2017-12-31,2018-01-06,Standard Class,Consumer,San Francisco,California,94109.0,West,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",38.376
2018-03-28,2018-03-31,First Class,Corporate,Fairfield,California,94533.0,West,Office Supplies,Paper,Xerox 1975,12.96
2018-03-28,2018-03-31,First Class,Corporate,Fairfield,California,94533.0,West,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,26.48
2018-03-28,2018-03-31,First Class,Corporate,Fairfield,California,94533.0,West,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,532.72
2018-03-28,2018-03-31,First Class,Corporate,Fairfield,California,94533.0,West,Office Supplies,Paper,Xerox 1968,26.72
2018-03-28,2018-03-31,First Class,Corporate,Fairfield,California,94533.0,West,Office Supplies,Paper,Xerox 1977,20.04
2018-03-28,2018-03-31,First Class,Corporate,Fairfield,California,94533.0,West,Office Supplies,Storage,SAFCO Boltless Steel Shelving,795.48
2018-03-28,2018-03-31,First Class,Corporate,Fairfield,California,94533.0,West,Furniture,Furnishings,Stackable Trays,21.56
2017-12-08,2017-12-12,Standard Class,Consumer,Greenville,North Carolina,27834.0,South,Technology,Phones,Cisco SPA301,249.584
2017-12-08,2017-12-12,Standard Class,Consumer,Greenville,North Carolina,27834.0,South,Technology,Accessories,Maxell 4.7GB DVD-R,68.112
2017-12-08,2017-12-12,Standard Class,Consumer,Greenville,North Carolina,27834.0,South,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,16.56
2018-11-18,2018-11-22,Standard Class,Consumer,Long Beach,New York,11561.0,East,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",74.95
2015-05-30,2015-06-05,Standard Class,Consumer,Buffalo Grove,Illinois,60089.0,Central,Furniture,Tables,Chromcraft Rectangular Conference Tables,355.455
2017-01-22,2017-01-28,Standard Class,Consumer,San Diego,California,92037.0,West,Office Supplies,Labels,Avery 475,44.4
2017-01-22,2017-01-28,Standard Class,Consumer,San Diego,California,92037.0,West,Office Supplies,Labels,Avery 476,20.65
2017-02-03,2017-02-10,Standard Class,Consumer,Richmond,Kentucky,40475.0,South,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4
2016-03-29,2016-04-03,Second Class,Consumer,Springfield,Virginia,22153.0,South,Office Supplies,Art,Newell 333,5.56
2015-10-14,2015-10-18,Standard Class,Consumer,Fort Worth,Texas,76106.0,Central,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",3.16
2015-10-14,2015-10-18,Standard Class,Consumer,Fort Worth,Texas,76106.0,Central,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96
2016-08-11,2016-08-16,Standard Class,Consumer,Raleigh,North Carolina,27604.0,South,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",46.152
2016-11-22,2016-11-23,First Class,Consumer,Hialeah,Florida,33012.0,South,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,32.985
2017-12-30,2017-12-30,Same Day,Home Office,Los Angeles,California,90032.0,West,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,481.32
2017-12-30,2017-12-30,Same Day,Home Office,Los Angeles,California,90032.0,West,Office Supplies,Binders,Cardinal Hold-It CD Pocket,6.384
2018-08-12,2018-08-15,First Class,Consumer,Lake Forest,California,92630.0,West,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94
2018-08-12,2018-08-15,First Class,Consumer,Lake Forest,California,92630.0,West,Furniture,Furnishings,DAX Wood Document Frame,54.92
2016-11-03,2016-11-05,First Class,Corporate,Long Beach,New York,11561.0,East,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1448.82
2016-09-10,2016-09-12,Second Class,Consumer,Seattle,Washington,98103.0,West,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",353.88
2015-11-08,2015-11-14,Standard Class,Consumer,Redding,California,96003.0,West,Technology,Phones,Toshiba IPT2010-SD IP Telephone,333.576
2017-10-08,2017-10-15,Standard Class,Home Office,San Antonio,Texas,78207.0,Central,Office Supplies,Labels,Avery 50,60.144
2018-09-08,2018-09-12,Second Class,Corporate,Houston,Texas,77070.0,Central,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,85.2
2016-02-25,2016-03-01,Standard Class,Consumer,Leominster,Massachusetts,1453.0,East,Office Supplies,Labels,Avery 518,3.15
2016-02-25,2016-03-01,Standard Class,Consumer,Leominster,Massachusetts,1453.0,East,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72
2016-09-24,2016-09-28,Standard Class,Corporate,Los Angeles,California,90032.0,West,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91
2016-09-24,2016-09-28,Standard Class,Corporate,Los Angeles,California,90032.0,West,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12
2016-11-26,2016-12-01,Standard Class,Corporate,Springfield,Missouri,65807.0,Central,Technology,Copiers,Canon PC1080F Personal Copier,599.99
2017-08-31,2017-09-06,Standard Class,Consumer,Waco,Texas,76706.0,Central,Office Supplies,Storage,Super Decoflex Portable Personal File,23.968
2017-04-12,2017-04-16,Standard Class,Consumer,Los Angeles,California,90036.0,West,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,638.288
2017-04-12,2017-04-16,Standard Class,Consumer,Los Angeles,California,90036.0,West,Office Supplies,Binders,JM Magazine Binder,13.208
2017-12-04,2017-12-08,Standard Class,Consumer,Auburn,New York,13021.0,East,Office Supplies,Binders,GBC Instant Report Kit,15.528
2017-12-04,2017-12-09,Standard Class,Consumer,San Francisco,California,94109.0,West,Office Supplies,Paper,Xerox 1915,104.85
2015-11-11,2015-11-18,Standard Class,Consumer,Los Angeles,California,90008.0,West,Office Supplies,Art,50 Colored Long Pencils,30.48
2015-11-11,2015-11-18,Standard Class,Consumer,Los Angeles,California,90008.0,West,Furniture,Chairs,Hon Olson Stacker Stools,112.648
2016-04-02,2016-04-09,Standard Class,Consumer,Los Angeles,California,90049.0,West,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",71.976
2016-12-12,2016-12-16,Second Class,Consumer,Chico,California,95928.0,West,Office Supplies,Art,Newell 311,2.21
2016-12-12,2016-12-16,Second Class,Consumer,Chico,California,95928.0,West,Office Supplies,Envelopes,Peel & Seel Envelopes,15.52
2016-12-12,2016-12-16,Second Class,Consumer,Chico,California,95928.0,West,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",36.44
2018-10-02,2018-10-08,Standard Class,Consumer,Springfield,Oregon,97477.0,West,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,217.764
2018-10-02,2018-10-08,Standard Class,Consumer,Springfield,Oregon,97477.0,West,Office Supplies,Supplies,Acme Softgrip Scissors,39.072
2018-10-02,2018-10-08,Standard Class,Consumer,Springfield,Oregon,97477.0,West,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",22.638
2018-10-02,2018-10-08,Standard Class,Consumer,Springfield,Oregon,97477.0,West,Office Supplies,Art,Berol Giant Pencil Sharpener,95.144
2018-04-10,2018-04-14,Second Class,Corporate,Jacksonville,Florida,32216.0,South,Furniture,Furnishings,Stackable Trays,12.32
